soldDate,playerId,name,country,position,age,heightCm,fromTeam,fromTeamId,toTeam,toTeamId,firstSeen,lastSeen,deadline,lastListPrice,soldPrice,value,salary,confirmedByTransferHistory,source,scanDate,scannedTeamId,scannedTeamName,direction
2025-07-18,1865494,"Niewiński, Paweł",POL,R,25,185,Unia Leszno,131196,UKS Olimp Ostrołęka,128604,,,,,1091471,69198,27679,1,ClubTransferHistory,2026-06-04 18:30:29,131196,Unia Leszno,do
2025-07-18,1928648,"Celani, Nicola",ITA,P,23,209,Projekt Słomin,128700,Maxicono RM,128831,,,,,600967,58542,22089,1,ClubTransferHistory,2026-06-04 18:30:00,128700,Projekt Słomin,do
2025-07-18,1928653,"Kosierb, Ignacy",POL,R,22,199,FC Świętopełka 🔥,128802,SBX TEAM,140751,,,,,389600,106128,44377,1,ClubTransferHistory,2026-06-04 18:29:10,128802,FC Świętopełka 🔥,do
2025-07-18,1744928,"Busetto, Placido",ITA,L,25,193,Widzew Łódź,131192,Mija na Escada FC,134079,,,,,336517,54898,21959,1,ClubTransferHistory,2026-06-04 18:30:43,131192,Widzew Łódź,do
2025-07-18,1928641,"Norfolk, Cody",USA,R,23,180,Reed Hook,129551,Fiorentina Nakło,130905,,,,,289407,105655,43803,1,ClubTransferHistory,2026-06-04 18:30:03,129551,Reed Hook,do
2025-07-18,1864835,"Peykovski, Atanas",BUL,Atakujący,25,213,eŁKSa1908,130836,KS Gwardia Wrocław,130757,,,,,243519,30152,10553,1,ClubTransferHistory,2026-06-04 18:29:29,130757,KS Gwardia Wrocław,z
2025-07-18,1905894,"Malicki, Piotr",POL,Atakujący,24,214,Trefl Gdańsk Pomorze,130509,PIRIN,129952,,,,,210000,39543,13437,1,ClubTransferHistory,2026-06-04 18:30:26,130509,Trefl Gdańsk Pomorze,do
2025-07-18,1637522,"Sakhi, Sjunne",INT,Ś,30,219,Dostor,138908,d team,130335,,,,,199580,36352,12723,1,ClubTransferHistory,2026-06-04 18:29:04,138908,Dostor,do
2025-07-18,1685723,"Frota, Genivaldo",BRA,R,26,202,Sao Paulo,130034,Paolino Volleyball,131316,,,,,198068,110931,54432,1,ClubTransferHistory,2026-06-04 18:30:09,130034,Sao Paulo,do
2025-07-18,1686115,"Masson, Vincent",FRA,L,26,183,ECZACIBAŞI DYNAVİT,131692,Aggie Volleyball,130302,,,,,135300,26910,8969,1,ClubTransferHistory,2026-06-04 18:29:06,131692,ECZACIBAŞI DYNAVİT,do
2025-07-18,1928610,"Thompson, Steve",USA,Ś,23,191,Reed Hook,129551,Sardegna Volley,137467,,,,,132300,46675,15739,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,z
2025-07-18,1928549,"Shepard, Mike",USA,L,24,176,FC Sarmacja Będzin,140788,Aggie Volleyball,130302,,,,,110000,26923,7191,1,ClubTransferHistory,2026-06-04 18:28:14,130302,Aggie Volleyball,z
2025-07-18,1745320,"Corvucci, Camillo",ITA,Ś,26,212,Spartans Volley,130930,Bubuteam,137727,,,,,100000,37618,12773,1,ClubTransferHistory,2026-06-04 18:30:17,130930,Spartans Volley,do
2025-07-18,1686235,"Dylewski, Piotr",POL,L,26,184,☣️ MY TU TEGO BAGNO 💩💩 🔝,130911,Le Nutrie,137507,,,,,60776,46041,16114,1,ClubTransferHistory,2026-06-04 18:29:32,137507,Le Nutrie,z
2025-07-18,1767985,"Mercadante, Tito",ITA,R,25,193,GyE de 4 de Enero,138833,Pink Dragons,138301,,,,,39626,86369,36777,1,ClubTransferHistory,2026-06-04 18:29:57,138301,Pink Dragons,z
2025-07-18,1767315,"Maciejewski, Jan",POL,Ś,26,217,Volley Królewscy Jedlnia,130524,Shenzhen,144646,,,,,24440,53593,21339,1,ClubTransferHistory,2026-06-04 18:30:40,130524,Volley Królewscy Jedlnia,do
2025-07-18,1618168,"Kreja, Mariusz",POL,Ś,30,191,Charlie’s angels,130403,On Point,129613,,,,,24233,18365,5509,1,ClubTransferHistory,2026-06-04 18:29:50,129613,On Point,z
2025-07-18,1864180,"Catallo, Luigi",ITA,L,25,182,Vakifbank SK,138459,MLJ VT,144642,,,,,15609,22298,6689,1,ClubTransferHistory,2026-06-04 18:30:30,138459,Vakifbank SK,do
2025-07-18,1928633,"Kwaśnik, Roman",POL,P,23,208,Die Freie Stadt Danzig,130661,Flying Spiders,140867,,,,,15411,24430,7329,1,ClubTransferHistory,2026-06-04 18:29:03,130661,Die Freie Stadt Danzig,do
2025-07-18,1709998,"Mamaj, Przemysław",POL,P,26,181,Fedorvolley,131674,Sardegna Volley,137467,,,,,15239,18947,5668,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,z
2025-07-18,1864985,"Vadot, Cannon",FRA,Atakujący,25,210,PSC GrG,131016,MLJ VT,144642,,,,,14347,25657,7458,1,ClubTransferHistory,2026-06-04 18:30:00,131016,PSC GrG,do
2025-07-18,1745261,"Dornellas, Reginaldo",INT,Ś,25,208,🐀Ratty Rattas🐀,128707,MLJ VT,144642,,,,,13161,22882,6647,1,ClubTransferHistory,2026-06-04 18:28:11,128707,🐀Ratty Rattas🐀,do
2025-07-18,1928369,"Rénier, Samuel",INT,Atakujący,22,202,GalatasaraySK,130386,PIRIN,129952,,,,,13027,20657,6197,1,ClubTransferHistory,2026-06-04 18:29:57,129952,PIRIN,z
2025-07-18,1725075,"Łątka, Daniel",POL,Atakujący,26,196,PSC GrG,131016,MLJ VT,144642,,,,,12178,17397,5219,1,ClubTransferHistory,2026-06-04 18:30:00,131016,PSC GrG,do
2025-07-18,1864517,"Marceneiro, Domingos",INT,P,25,197,Lucky_Smile,129800,Shenzhen,144646,,,,,11203,24396,6646,1,ClubTransferHistory,2026-06-04 18:30:13,144646,Shenzhen,z
2025-07-18,1619900,"Barbero, Enrico",ITA,R,31,206,Sardegna Volley,137467,MLJ VT,144642,,,,,10935,15621,4686,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,do
2025-07-18,1905706,"Kaczor, Bogusław",POL,Atakujący,24,210,Ranczo Wilkowyje,130915,FC Ruda Slaska,140873,,,,,10781,23207,6742,1,ClubTransferHistory,2026-06-04 18:30:02,130915,Ranczo Wilkowyje,do
2025-07-18,1904835,"Barzotto, Mino",ITA,R,24,208,DiWine Volley,129052,PIRIN,129952,,,,,9010,12872,3861,1,ClubTransferHistory,2026-06-04 18:29:57,129952,PIRIN,z
2025-07-18,1927846,"Migliore, Serse",ITA,P,24,185,MKS Dąbrowa Górnicza,128800,Le Nutrie,137507,,,,,8266,12777,3833,1,ClubTransferHistory,2026-06-04 18:29:32,137507,Le Nutrie,z
2025-07-17,1864321,"Blanchard, Etienne",FRA,R,25,181,SetnSun,129144,Ranczo Wilkowyje,130915,,,,,43495339,381768,177406,1,ClubTransferHistory,2026-06-04 18:30:12,129144,SetnSun,do
2025-07-17,1767517,"Witkowski, Tomasz",POL,Ś,26,194,Crescendo,129789,RKS,128588,,,,,23709161,243809,114605,1,ClubTransferHistory,2026-06-04 18:30:05,128588,RKS,z
2025-07-17,1864609,"Tzvetkov, Simeon",BUL,P,25,183,Crescendo,129789,KrisdelPouget,129059,,,,,19104694,105655,173173,1,ClubTransferHistory,2026-06-04 18:29:29,129059,KrisdelPouget,z
2025-07-17,1928518,"Soveral, Gonçalo",INT,P,23,206,Dresden Eagles,129297,FC Świętopełka 🔥,128802,,,,,13715319,95736,102865,1,ClubTransferHistory,2026-06-04 18:29:10,128802,FC Świętopełka 🔥,z
2025-07-17,1928129,"De Maio, Donatello",ITA,Ś,23,199,Wratislawia Wrocław,128772,Big Boys Volley Team,129779,,,,,8869087,231259,103879,1,ClubTransferHistory,2026-06-04 18:30:44,128772,Wratislawia Wrocław,do
2025-07-17,1928618,"Angın, Aslan",INT,L,23,182,Infkivi,130376,GKS Stoczniowiec Gdańsk,130575,,,,,6508977,320494,160247,1,ClubTransferHistory,2026-06-04 18:29:23,130376,Infkivi,do
2025-07-17,1928613,"Haynes, Andy",INT,R,22,181,Operário da Lagoa,130344,III Piastowskie,130858,,,,,5073910,328487,159977,1,ClubTransferHistory,2026-06-04 18:29:51,130344,Operário da Lagoa,do
2025-07-17,1927943,"Biancato, Leonardo",ITA,R,24,195,Atomic Cats,128968,Les Hurricanes,129057,,,,,5036262,72857,28342,1,ClubTransferHistory,2026-06-04 18:29:34,129057,Les Hurricanes,z
2025-07-17,1903623,"Waszczak, Przemysław",POL,R,25,196,SSA Vôlei Clube,130023,White Eagles,130785,,,,,4539418,135737,66064,1,ClubTransferHistory,2026-06-04 18:30:19,130023,SSA Vôlei Clube,do
2025-07-17,1685664,"Sopala, Paweł",POL,Atakujący,26,202,🐀Ratty Rattas🐀,128707,Kratos,134138,,,,,4106027,49623,16797,1,ClubTransferHistory,2026-06-04 18:29:29,134138,Kratos,z
2025-07-17,1928377,"Wilma, Andrzej",POL,R,23,180,GizoTeam,128693,III Piastowskie,130858,,,,,3666308,313386,140036,1,ClubTransferHistory,2026-06-04 18:29:22,130858,III Piastowskie,z
2025-07-17,1928588,"Mathioudakis, Lykourgos",GRE,P,23,198,UKS Olimp Ostrołęka,128604,Turbo Śpiochy,128578,,,,,2075293,69991,25279,1,ClubTransferHistory,2026-06-04 18:30:29,128604,UKS Olimp Ostrołęka,do
2025-07-17,1744956,"Kafel, Janusz",POL,L,26,175,Ninesquared,130372,ECZACIBAŞI DYNAVİT,131692,,,,,1904435,81079,36485,1,ClubTransferHistory,2026-06-04 18:29:48,130372,Ninesquared,do
2025-07-17,1905267,"Janik, Maksymilian",POL,Ś,24,201,RTS.Strongman Małecz,130601,Roger9219,137510,,,,,1782957,34360,12026,1,ClubTransferHistory,2026-06-04 18:30:07,130601,RTS.Strongman Małecz,do
2025-07-17,1709459,"Geraci, Leonardo",ITA,Ś,27,217,VC Pahonia Wrocław,138830,Smerfy,128764,,,,,1765021,50190,20025,1,ClubTransferHistory,2026-06-04 18:30:15,128764,Smerfy,z
2025-07-17,1928619,"Molena, Filippo",ITA,P,22,198,Las Noches,128837,HIKERS,130361,,,,,1034512,21884,6565,1,ClubTransferHistory,2026-06-04 18:29:32,128837,Las Noches,do
2025-07-17,1928611,"Brossard, Frédéric",FRA,Atakujący,23,200,Celtic VC,128735,PVC CSKA Sofia,129788,,,,,783235,44481,15568,1,ClubTransferHistory,2026-06-04 18:30:01,129788,PVC CSKA Sofia,z
2025-07-17,1928612,"Sampaio, Salvador",POR,Atakujący,23,215,Operário da Lagoa,130344,III Piastowskie,130858,,,,,749845,41050,14076,1,ClubTransferHistory,2026-06-04 18:29:51,130344,Operário da Lagoa,do
2025-07-17,1767237,"Vidigal, Genaro",BRA,Ś,26,212,Apan/Blumenau,130113,Saint Malo,129281,,,,,721623,53003,20795,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,z
